text,label
이드라마 팬이예요 스토리 너무 재밌고 흥미진진 한데 한가지 아쉬운것은 일요일날에는 예고편이 안나온다는 거예요 작가님 제발 일요일 에 예고편 내보내 주세요 제발요~~,긍정
채널을 돌리다가 유덕화가 땋! 잠깐보니 내용도 굿~! 빠져들었네요... 아픈이를 혼자 외롭게 내버려두지않아 고마웠고... 로저 가족모두가 타오를 사랑해주는모습에 부러웠습니다...ㅠㅠ,긍정
ㅋㅋ첨으로 네이버평점에 동의한다 ㅅㅂ 그냥 초등학생들이 보면되겠다,부정
???,부정
평점 을 좀더 높입시다.,긍정
서로의 아픔을 공유하면서.... 내용은 좋으나 내용 진행도 뭔가 부족 20퍼센트,긍정
내 살다 1점 주는 영화는 또 처음이네. 정신없어,부정
아주 좋아요 마음을 참따듯하게 해주는영화,긍정
이게 대한민국 현실...한숨만 나온다.,긍정
tv판을 영화로 하니깐 역시 삼류 에로 ㅡㅡ,부정
진짜 시즌3에서 고만둬야지 시즌4까지??박수칠때 떠나라!!,부정
연기력이... 다신 앙찍겠죠....ㅋㅋㅋㅋㅋ,부정
게이,부정
노 부부의 자식들에 대한 회한을 감동있게 묘사,긍정
따뜻한 영화네요,긍정
항상 느끼는 거지만 이런 역할은 김태우가 잘 어울린다 ㅋㅋㅋ,긍정
1939년 3월 이후 루마니아 폰타나의 한 농부 요한 모리츠의 8년간의 삶,긍정
염정화 억지로 벗게 했는다는 영화군.. 감독이 변탠가,부정
카라멜 팝콘이 맛있던걸로기억이나는데 이거왜뜬거지,부정
웃기당~~~!ㅋㅋㅋㅋㅋ,긍정
보고나서 완전 기분나쁨..최악이다.,부정
어처구니가 없네요... 문소리 같은 배우를 이런데 쓰다니..,부정
아이들 바라본 성인. 우리가 우리 이웃들이... 가슴 찡하네요~,긍정
말이 필요 있나?,긍정
우리 어디로 가나요 .. 글쎄요 어디로 갈까요 ..다시봐도 잔잔한 영화 류승수님 출연료가 무척 궁금하다 .^^배용준 슴가가 너무 큼 예진이의 연기가 난 참 좋다 ...♡,긍정
아이들이 너무 좋아했어요~,긍정
반전이 있는 멜로영화?,긍정
미친영화요삼류2005년에만든거인줄알았음고래가육지에서퍼득거리는건삼뉴아동비디오도요즘그거보다잘나오는데감독누군지궁금함차라리심형래가더잘안들겠다절대보지마3,부정
최근 코미디영화 본 것중에 가장 웃겼다.,긍정
지루해,부정
"월터힐 스타일만의 비장함과 폭력미학, 그리고 브루스윌리스... 굿~~",긍정
공감가지 않는 스토리,부정
꼭 3번보시길 ... 최고의 일본영화,긍정
정말 재미없습니다. 평균별점이 5점이나 되다니 신기하네요.,부정
아름답다 아름답다 영화라는 형식의 완벽한 조화,긍정
최고라고 밖에 할말이 없다!!,긍정
겨울이 다가오면 젤 먼저 생각나는 영화...볼 때 마다 설레고 재밌다..역시 명작은 다름..^^ 산드라 블록과 빌 풀만의 따뜻하고 설레는 최고의 로맨스 영화~,긍정
7살아들 잼나게잘봤어요,긍정
이영화로 돈치들 광팬 무더기 발생,긍정
미래에서도 여전히 멋진 발차기로 폼생폼사하시는 안스러운 반담씨.,부정
"아.,.,연기력이 너무 어정쩡.,.,",부정
ㅋ,긍정
아아아아아 이영화을 끝까지 볼수 있었던 내 자신이 반전이다,부정
괜찮아요~^^,긍정
네오나치들이 보면 거품물고 죽을 영화,긍정
대놓고슬프지는않지만생각할수록아련하게아파오는그들의사랑.,긍정
재미있게 봤었는데 굉장히 오래된 작품일세,긍정
그저 평범하고 통속적인 성장물,부정
표정 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정
베르이만영화중 최악의 결론,부정
엔딩씬의 불꽃놀이처럼 찬란한 사랑의 시작과 소멸을 두배우의 명연기에 의해 스크린에서 눈을 뗼수없게 만든다. 라이언고슬링이 부른 주제가도 너무 좋았다. 이기적 현실적으로 변해가는 여자와 가족이 최우선이지만 갈수록 찌질해지는 남자의 거리는 너무 멀어보인다,긍정
뭔가 맛있게만들려다가 모든 재료를 막부어버린느낌...,부정
GTA영화버전인줄ㄷㄷ미쿡 뒷골목 양아치들의 온갖범죄 총망라~한국 중2병들은 걍 순둥이임~ㅎㄷㄷ,긍정
정말 오래된 영화지만 정말 재밌다,긍정
무슨말이 필요한가,긍정
인트로가 많이 부실하기는 했지만 뒤로 갈 수록 전개도 빠르고 재미있었습니다. 그리고 고종의 다른 면도 볼 수 있어서 색다르게 보았습니다.,긍정
원작의 어설픈 변형과 미스 캐스팅..결과는 제작비의 절반만 벌어들임..,부정
"주연,조연할 것 없이 모두 연기력 쩜. 최고의 느와르.OST는 전율 그 자체",긍정
효과음과 영상은 기존의 전쟁 액션물 중 최고,긍정
예전에 인소보던게생각나서 찾아봤는데 완전개오글..,부정
"스토리는 둘째 치더라도, 무엇보다 음악의 엄청난 매력, 그리고 아카펠라가 보여 줄 수 있는 그 아름다움을 제대로 보여주지 못했다.",부정
이 소재를 평범한 헐리웃 재난 영화나 스릴러 장르로 만들지 않아서 너무 좋았다. 이 감독 감성 돋네,긍정
쓸데없는 말이 너무 많아 짜증나게 한다,부정
이거다 싶은 웃긴것도없고 그저그런 코메디.코믹도아니고 액션도아닌이도저도아닌영화,부정
밑에 1점준 쓰레기 한국영화는 죄다 10점이네 M창 쓰레기,부정
말이 필요없는 .................시간이 지나도 넘 멋진 드라마!! 은찬아 보고싶다~~~,긍정
너무 재밌게 봤던 영화..주인공 꼬마가 너무 귀여워서 정말 깨물어주고 싶었던...어렸을때 기억이 새록새록 나네요,긍정
부담없고 과장없이 미소짓게 만들고 뭉클하게 만들었다.,긍정
다른 영화는 초반부에서 끝냈을 얘기를 결말까지 끌고간다. 주드로의 매력을 고스란히 담아낸 한 편의 영상화보같은 영화지만 그게 다... 뭐 나름의 교훈은 있지만 그 교훈 하나를 주기에 2시간을 전부 허비한건 좀,부정
젤 좋아하는 영화에요... 말이 필요없는...,긍정
"엉성한 스토리 전개, 어이없는 반전, 배우들의 발연기 삼박자가 어우러진 최 악의 영화 돈받고 봐도 시간이 아까운 영화",부정
"윤제문,조성하,김유정,탑,킬링타임으로도 부족하다",부정
평점 보고 큰~ 기대는 안 했는데 기대 이상이었다,긍정
10년도 훨씬 전에 본 영화. 아직도 내가슴에 추억으로 남아있는...ㅎㅎ,긍정
너무 지루해서 보다가 포기... 재미없음..,부정
하하~가슴이 먹먹해.... 인간이 인간을 무슨 기준으로 재고 편견하는지..그럼에도 현실은 편견의 도가니탕..아프다 맘이..,긍정
돈이 궁 했나 보다.. 이분드ㄴ·,부정
내인생 초ㅟ고의영화 터미네이터2를 최고영화라 생각했다 하지만 아니였다 신세계가 최고로 바꼈다 무조건 봐라,긍정
걍 나가죽어라 이 정신병자야,부정
약자들의 비애.. 아.. 마지막.. 쓱싹쓱삭... 무섭내요...,긍정
관람객점수가 왜없는지는 모르겠으나 이걸보면서 정말 많이울고 경찰 욕도 했던 영화. 몇번을 봤어도 우는건 마찬가지였던것 같다,긍정
롱테이크.. 흔들~ 흔들~ 눈이 아프던.. 전 다소 지루했습니다. 옆에 분 자더군요...,부정
말이필요없는영화 우연찮게보고 에드워드와벨라의 매력에빠져 아직도헤어나오질못함....이틀잡고올빵해서몰아봐도 너무재밋다 굿,긍정
존나 무슨 믹서기냐고 ㅡㅡ,부정
재미있었어요 아재미있었다,긍정
잼나게봄,긍정
story가 꽝인데;;;번지르르한 대사만 있을 뿐..,부정
볼만함..막판반전,긍정
루즈한감은잇지만..보는내내 래빗이넘안타까웟음..하지만이영화는 마지막10분으로 끝나는듯..다시앞부분돌려보고소름이쪽끼치네,긍정
이런 좋은 소재로 이렇게 밖에 못만들다니,부정
처음 3분에 알아봤어야 하는건데. 올해 최악영화.,부정
재미있는편.!!,부정
2014.10.28,부정
스벤 닉비스트. 그의 빛의 마술을 고스란히 보여주는 작품.,긍정
ㅜㅜ평점왜이리 높냐ㅜㅜ내용이... 엉망인데ㅠㅠㅠ 보는 내내 평점이 높으니 마지막에라도 뭔가 있을거야... 있을거야...낚이지 말라고 원래 점수 준다,부정
너무너무 지루해....,부정
송중기 내레이션 이라고 보는 사람 진짜 짜증난다. 차라리 tv에서 보삼,부정
소재가 아깝다 내가 만들어도 이것보다 잘만들겄다..,부정
티비 에피소드와 전혀 다르지 않아 실망 ㅜㅡ,부정
글쎄... 다문화를 빙자한 선교?...,부정
차공찬 공 좀 찼네,긍정
좋아하는 배우들이 주연으로 나왔음에도 보다가 꺼버린 최악의 영화..;; 줄거리 엉망입니다.,부정
과장된액션과 개폼을 너무잡는 우에토아야!!!,부정
대박.,긍정
오로라공주자꾸 질릴려구하네요 2011년까지잘해오셨으면서 왜그라싶니까?대체 그리고 당체 이해를못하겠네요 트러블이있음 거기서 막을나고 개척해나가시고 나중에 다시 드라마 쓰세요 사람들 시민들 실망시키지마십시오,부정
정말 괜찮은 영화. 행복이 뭍어나는 ^^,긍정
"처음에는 단순 우주에 대한 희망으로 위성을 띄우는 꿈을 꾸는건줄 알았는데, 그저 하고싶은것을 하고 살라는 의미의 메세지 였다. 영화관람후 완전한 이해를 위해선 따로 송호준씨의 인터뷰를 검색해 봐야만 한다. 꼭 보도록!",긍정
완전 최고!!! 촘촘한 수사드라마!,긍정
은근 기대했는데 진짜 유치하네요. 도미노 이용해서 얼려죽이질않나 동료들이 죽어나가는데 별로 심각해보이지도않고 물속에서 숨은 얼마나참는건지ㅋㅋㅋ2005년이면 그다지 오래된영화도아닌데 이당시영화 운운하는게 우습네요. 7.93은 너무높아 1점찍고갑니다,부정
와우 쵝오에요!! 나만 당하고 있기엔 너무 억울해요!!,긍정
난 이게 우리나라 애니인줄 몰랐다.,긍정
'징기스칸'이 아니라 '칭기즈칸'이 외래어 표기법에 맞습니다.,부정
"사실 난 포켓몬받는것보다 이베땅보려고 영화봤다.이베땅 , 귀여웠습니다.",긍정
살면서 처음으로 영화 후기달아봅니다...보는내내 가슴 찡했다.. 고 김광석님의 노래에 가슴에 와닿는다..,긍정
오경이라는 거물배우 하나 믿고 본건데 어쩜 이리도 썩혀놓을 수 있었는지 지 - -;,부정
완전재밌게본기억이 ㅜㅜ,긍정
드러나지 않는 자유로움이 진정한 자유로움이 아닐까,긍정
KBS 주말드라마중 최대망작중하나로 남을 드라마,부정
불륜과 짜증나는 브로디 딸래미와 아내 때문에 보는내내 뒤로 빨리 돌려가며 봤다.. 물론 여주인공도 짜증 나는 캐릭터..ㅋ,부정
데이빗보위가 인상적이었다,긍정
이런 SF물을 좀비영화로 승화시키다니 정말 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋOOㅋㅋㅋㅋㅋㅋ 연기자들도 장애인인가 ㅋㅋㅋㅋ OOㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 걍 쓰레기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정
무엇을 전달하고자하는지 모른다면 결코 재미있을수 없는영화....,긍정
킬링타임용으로도 부족하군,부정
우울해진다.,긍정
액션은 화면만 겁나 돌리고 하나도 안멋있네요. 그리고 스토리도 처음부터 왜 그런행동을하는지 이해가안되서 집중도 안되고요.반전이있다해도 그마지막 반전이 드러나기전까지 이야기가맞아야되는데 ...삼류영화,부정
이게 뭘까하고 네이버영화까지 온 당신. 그냥 닥치고 봐라.평점보면 사이즈 나오잖아,긍정
"이걸 긴장감 넘친다고 하는 사람들은... 스릴러 처음 보는 사람들인가 싶을 정도의 영화다... 모든 설정,장면이 뜬금 없는 영화다.. 제목도 뜬금이라고 했으면 평점 높게 줬을텐데. 클럽 바로 옆에 왜 미군 비밀 벙커가 있는거냐..",부정
대작이다.. 야속한 세월이 느꺼질뿐,부정
내인생 최악의 영화. 보는 내내 화가남.,부정
소재에 낚임,부정
감사합니다 그냥 감사합니다 정말,긍정
시즌1때도 그랬지만 시즌2도 진짜 대박!!1 시즌3도 나왔으면 좋겟다ㅜㅜㅜㅠ,긍정
졸라재미없는영화였음 ㅜㅜㅠ,부정
괜찮은 스릴러다..,긍정
이건 삼류 에로물이라 평점이랄것도 없네,부정
오우오오우옹옹·ㄴㄹ늴,긍정
아이들이 무지 재미있어 했습니다.,긍정
별로다,부정
열번을 넘게 봐도 재밌는 영화! 캐릭터를 어찌 이렇게 잘 만들었는지....,긍정
잔인함 빼고 남는 게 없다... 스토리에 설명이 부족함 왜 트롤이 남매를 도와줬는지에서 부터 등등,부정
처음부터 끝까지 예측할 수 없는 스토리. 굿굿!,긍정
이건 빠순이들 보라고 해논거네. 망했다 망했어.,부정
일단 배드신이 이따구인거에 대해 실망을 좀 했다..영화 자체는 처음부터 끝까지 긴장의 연속이다.웃긴게 크리스가 쓰레기인게 당연한데 영화를 보는 은연중에 갑자기 크리스가 혹시 걸리지 않을까 노심초사하게 된다는 거다..,긍정
아 유 죽고잡냐?,부정
이걸 왜 본방사수 못하고 이제 봤을꼬 ㅠㅅㅠ,긍정
마르갸~릐~~~띠~~,긍정
"에라이...정신만 혼란스럽고, 엄사장, 김진수...억지 연기하는거 정말 짜증난다.",부정
너무 재밌게 잘 봤어요. 분장도 소름끼치도록 잘했구요. 기억속에서 영원히 남을 영화? 인 것 같네요. 혼자서 폰으로 봤는데도 몰입도가 장난이 아니었는데 극장에서 봤다면..어휴 장난 아닐 것 같네요^^ 여배우들 너무 멋져요..!!,긍정
제목은 미녀삼총사! 실제로는 추녀삼총사! 한국제목 도대체 누가 붙인겨?,부정
곰돌이 푸 대게 귀엽고 사랑스러워요.정말 감동깊은 애니메이션입니다.,긍정
"능글능글 하지만 매력적인, 이 캐릭터ㅋㅋㅋ 하정우만이 할 수 있지",긍정
흥겹운 애니 재미있게 관람헀다 근대 왜;; 개봉작에없지;,긍정
재미있다ㅋ 재미써ㅋㅋ천공의성라퓨타 하고 비슷한데 ??ㅎ,긍정
